3.618175964000000135e+02 -1.717406220281674509e-03
3.619277038999999832e+02 -1.717406220281674509e-03
3.620378418000000238e+02 -1.717406220281674509e-03
3.621479492000000278e+02 -1.717406220281674509e-03
3.622580871999999772e+02 -1.717406220281674509e-03
3.623682251000000178e+02 -1.717406220281674509e-03
3.624783630000000016e+02 -1.717406220281674509e-03
3.625885314999999878e+02 -1.717406220281674509e-03
3.626986999999999739e+02 -1.717406220281674509e-03
3.628088379000000145e+02 -1.717406220281674509e-03
3.629190062999999782e+02 -1.717406220281674509e-03
3.630292053000000010e+02 -1.717406220281674509e-03
3.631393737999999871e+02 -1.717406220281674509e-03
3.632495728000000099e+02 -1.717406220281674509e-03
3.633597717000000102e+02 -1.717406220281674509e-03
3.634699706999999762e+02 -1.717406220281674509e-03
3.635801696999999990e+02 -1.717406220281674509e-03
3.636903992000000017e+02 -1.717406220281674509e-03
3.638005981000000020e+02 -1.717406220281674509e-03
3.639108276000000046e+02 -1.717406220281674509e-03
3.640210571000000073e+02 -1.717406220281674509e-03
3.641313170999999898e+02 -1.717406220281674509e-03
3.642415465999999924e+02 -1.717406220281674509e-03
3.643518065999999749e+02 -1.717406220281674509e-03
3.644620666999999798e+02 -1.717406220281674509e-03
3.645723267000000192e+02 -1.717406220281674509e-03
3.646825867000000017e+02 -1.717406220281674509e-03
3.647928772000000208e+02 -1.717406220281674509e-03
3.649031676999999831e+02 -1.717406220281674509e-03
3.650134583000000248e+02 -1.717406220281674509e-03
3.651237487999999871e+02 -1.717406220281674509e-03
3.652340393000000063e+02 -1.717406220281674509e-03
3.653443604000000278e+02 -1.717406220281674509e-03
3.654546508999999901e+02 -1.717406220281674509e-03
3.655649718999999891e+02 -1.717406220281674509e-03
3.656753234999999904e+02 -1.717406220281674509e-03
3.657856444999999894e+02 -1.717406220281674509e-03
3.658959656000000109e+02 -1.717406220281674509e-03
3.660063170999999898e+02 -1.717406220281674509e-03
3.661166686999999911e+02 -1.717406220281674509e-03
3.662270202999999924e+02 -1.717406220281674509e-03
3.663374023000000079e+02 -1.717406220281674509e-03
3.664477539000000093e+02 -1.717406220281674509e-03
3.665581359999999904e+02 -1.717406220281674509e-03
3.666685180999999716e+02 -1.717406220281674509e-03
3.667789000999999871e+02 -1.717406220281674509e-03
3.668893127000000050e+02 -1.717406220281674509e-03
3.669997253000000228e+02 -1.717406220281674509e-03
3.671101074000000040e+02 -1.717406220281674509e-03
3.672205200000000218e+02 -1.717406220281674509e-03
3.673309631000000195e+02 -1.717406220281674509e-03
3.674413756999999805e+02 -1.717406220281674509e-03
3.675518187999999782e+02 -1.717406220281674509e-03
3.676622313999999960e+02 -1.717406220281674509e-03
3.677727050999999960e+02 -1.717406220281674509e-03
3.678831481999999937e+02 -1.717406220281674509e-03
3.679935912999999914e+02 -1.717406220281674509e-03
3.681040649000000258e+02 -1.717406220281674509e-03
3.682145386000000258e+02 -1.717406220281674509e-03
3.683250122000000033e+02 -1.717406220281674509e-03
3.684354857999999808e+02 -1.717406220281674509e-03
3.685459594999999808e+02 -1.717406220281674509e-03
3.686564635999999950e+02 -1.717406220281674509e-03
3.687669677999999749e+02 -1.717406220281674509e-03
3.688774718999999891e+02 -1.717406220281674509e-03
3.689879761000000258e+02 -1.717406220281674509e-03
3.690985107000000198e+02 -1.717406220281674509e-03
3.692090453999999795e+02 -1.717406220281674509e-03
3.693195496000000162e+02 -1.717406220281674509e-03
3.694300842000000102e+02 -1.717406220281674509e-03
3.695406494000000066e+02 -1.717406220281674292e-03
3.696511841000000231e+02 -1.717406220281674292e-03
3.697617493000000195e+02 -1.717406220281674292e-03
3.698723145000000159e+02 -1.717406220281674292e-03
3.699828795999999898e+02 -1.717406220281674292e-03
3.700934447999999861e+02 -1.717406220281674292e-03
3.702040405000000192e+02 -1.717406220281674292e-03
3.703146057000000155e+02 -1.717406220281674292e-03
3.704252013999999917e+02 -1.717406220281674292e-03
3.705357971000000248e+02 -1.717406220281674292e-03
3.706464232999999808e+02 -1.717406220281674292e-03
3.707570190000000139e+02 -1.717406220281674292e-03
3.708676452999999924e+02 -1.717406220281674292e-03
3.709782715000000053e+02 -1.717406220281674292e-03
3.710888977000000182e+02 -1.717406220281674292e-03
3.711995238999999742e+02 -1.717406220281674292e-03
3.713101806999999894e+02 -1.717406220281674292e-03
3.714208069000000023e+02 -1.717406220281674292e-03
3.715314635999999950e+02 -1.717406220281674292e-03
3.716421204000000102e+02 -1.717406220281674292e-03
3.717528075999999828e+02 -1.717406220281674292e-03
3.718634643999999980e+02 -1.717406220281674292e-03
3.719741516000000274e+02 -1.717406220281674075e-03
3.720848389000000225e+02 -1.717406220281674075e-03
3.721955260999999950e+02 -1.717406220281674075e-03
3.723062133999999901e+02 -1.717406220281674075e-03
3.724169312000000218e+02 -1.717406220281674075e-03
3.725276183999999944e+02 -1.717406220281674075e-03
3.726383362000000261e+02 -1.717406220281674075e-03
3.727490844999999808e+02 -1.717406220281674075e-03
3.728598021999999901e+02 -1.717406220281674075e-03
3.729705200000000218e+02 -1.717406220281674075e-03
3.730812682999999765e+02 -1.717406220281674075e-03
3.731920165999999881e+02 -1.717406220281673642e-03
3.733027648999999997e+02 -1.717406220281673642e-03
3.734135132000000112e+02 -1.717406220281673642e-03
3.735242920000000026e+02 -1.717406220281673642e-03
3.736350707999999941e+02 -1.717406220281673642e-03
3.737458495999999855e+02 -1.717406220281673642e-03
3.738566283999999769e+02 -1.717406220281673642e-03
3.739674072000000251e+02 -1.717406220281673425e-03
3.740782166000000188e+02 -1.717406220281673425e-03
3.741889954000000102e+02 -1.717406220281673425e-03
3.742998046999999815e+02 -1.717406220281673425e-03
